date,channel,campaign_type,campaign_name,campaign_id,spend,revenue,clicks,impressions,conversions,roas
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,15.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,2.04,0.0,11.0,583.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,19.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,2.28,0.0,1.0,6.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,0.76,0.0,3.0,196.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,9.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.0,0.0,0.0,18.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,1.49,0.0,1.0,84.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,1.99,0.0,9.0,384.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,1.93,0.0,3.0,160.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,13.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,1.77,0.0,4.0,366.0,0.0,0.0
2026-01-23,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,6.0,0.0,0.0
2026-01-23,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.08,0.0,8.0,240.0,0.0,0.0
2026-01-23,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.1,0.0,2.0,5.0,0.0,0.0
2026-01-23,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,0.1,0.0,2.0,4.0,0.0,0.0
2026-01-23,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.17,0.0,3.0,28.0,0.0,0.0
2026-01-23,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.9,0.0,10.0,41.0,0.0,0.0
2026-01-24,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,26.532293,589.89634396,230.0,4764.0,4.469007,22.233145999103808
2026-01-24,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,37.600621,473.69126548,155.0,3128.0,5.552211,12.59796388681985
2026-01-24,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,117.952276,1415.74180945,738.0,42795.0,12.721449,12.002666310991744
2026-01-24,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,22.36,0.0,18.0,12408.0,0.0,0.0
2026-01-24,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,24.06,339.75,53.0,2763.0,0.0,14.120947630922695
2026-01-24,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,22.7,163.43,168.0,3649.0,0.0,7.19955947136564
2026-01-24,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_01,120231960742960533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.06,0.0,8.0,408.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,13.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,2.04,0.0,7.0,381.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,0.0,0.0,0.0,19.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,3.43,0.0,5.0,422.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,2.11,0.0,1.0,29.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,0.74,0.0,1.0,83.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,1.64,0.0,8.0,387.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,2.03,0.0,6.0,176.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,19.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,2.04,0.0,7.0,291.0,0.0,0.0
2026-01-24,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,1.0,0.0,0.0
2026-01-24,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.81,0.0,11.0,763.0,0.0,0.0
2026-01-24,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-24,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,1.3199999999999998,419.98,14.0,52.0,2.0,318.16666666666674
2026-01-24,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.31,0.0,5.0,36.0,0.0,0.0
2026-01-24,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.1,0.0,2.0,10.0,0.0,0.0
2026-01-25,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,11.023554,111.42610508,153.0,4894.0,1.515092,10.10800192750904
2026-01-25,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,20.665359,4.66160652,99.0,3063.0,0.043542,0.22557587893827544
2026-01-25,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,98.959508,2471.50887808,797.0,41416.0,16.914188,24.97495114951461
2026-01-25,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,26.87,83.73,28.0,16339.0,0.0,3.116114625976926
2026-01-25,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,27.19,1092.06,75.0,3198.0,0.0,40.16403089371092
2026-01-25,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,25.37,0.0,141.0,4046.0,0.0,0.0
2026-01-25,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_01,120231960742960533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.0700000000000003,0.0,7.0,389.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,13.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,3.45,0.0,9.0,365.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.01,0.0,1.0,19.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,0.0,0.0,0.0,30.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,2.02,0.0,3.0,321.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,20.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.0,0.0,0.0,23.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,2.03,0.0,2.0,31.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,2.02,0.0,5.0,77.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,2.0700000000000003,0.0,10.0,193.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,16.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,18.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,4.0600000000000005,0.0,12.0,715.0,0.0,0.0
2026-01-25,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-25,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,3.74,0.0,13.0,511.0,0.0,0.0
2026-01-25,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-25,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,1.04,0.0,14.0,61.0,0.0,0.0
2026-01-25,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.05,0.0,1.0,16.0,0.0,0.0
2026-01-25,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.45,0.0,5.0,24.0,0.0,0.0
2026-01-26,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,9.976663,347.75,100.0,1663.0,2.0,34.85634425057757
2026-01-26,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,7.600362,44.8,191.0,1074.0,0.4,5.894456079855144
2026-01-26,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,110.972113,1541.34205594,807.0,35930.0,17.200046,13.889453974261084
2026-01-26,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,11.0,0.0,10.0,6991.0,0.0,0.0
2026-01-26,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,10.27,100.0,25.0,1389.0,0.0,9.737098344693282
2026-01-26,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,10.48,42.11,73.0,1896.0,0.0,4.018129770992366
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.0700000000000003,0.0,10.0,334.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,18.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,3.14,0.0,11.0,410.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,0.0,0.0,0.0,7.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,2.0,0.0,8.0,404.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.0,0.0,0.0,13.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,0.8400000000000001,0.0,2.0,43.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,1.02,0.0,5.0,142.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,1.71,0.0,6.0,103.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,2.37,0.0,10.0,471.0,0.0,0.0
2026-01-26,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-26,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.16,0.0,7.0,510.0,0.0,0.0
2026-01-26,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.31,0.0,3.0,5.0,0.0,0.0
2026-01-26,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-26,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.16,0.0,2.0,10.0,0.0,0.0
2026-01-26,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.8,0.0,13.0,31.0,0.0,0.0
2026-01-27,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,9.410998,58.70013993,111.0,1220.0,1.513607,6.237397981595576
2026-01-27,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,6.032999,0.0,69.0,324.0,0.0,0.0
2026-01-27,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,102.722771,2548.20891358,760.0,24107.0,22.890936,24.806660575579688
2026-01-27,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,9.66,0.0,9.0,5935.0,0.0,0.0
2026-01-27,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,10.61,0.0,32.0,1405.0,0.0,0.0
2026-01-27,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,10.87,0.0,64.0,1760.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.07,0.0,6.0,410.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,7.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,16.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,2.44,0.0,6.0,491.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,14.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,2.06,0.0,6.0,267.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,1.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.0,0.0,0.0,9.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,0.16,0.0,1.0,43.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,0.8600000000000001,0.0,4.0,176.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,0.41,0.0,3.0,101.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,10.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,6.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,2.03,0.0,13.0,322.0,0.0,0.0
2026-01-27,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,9.0,0.0,0.0
2026-01-27,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.73,0.0,6.0,154.0,0.0,0.0
2026-01-27,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.0,0.0,0.0,1.0,0.0,0.0
2026-01-27,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-27,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.45,0.0,6.0,18.0,0.0,0.0
2026-01-28,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,11.204632,47.51,134.0,1954.0,1.0,4.240210655735949
2026-01-28,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,16.77416,333.86,115.0,895.0,4.0,19.903232114156538
2026-01-28,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,47.208298,964.35954673,617.0,16035.0,11.043928,20.427755025821945
2026-01-28,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,9.71,0.0,5.0,5789.0,0.0,0.0
2026-01-28,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,10.48,0.0,28.0,1395.0,0.0,0.0
2026-01-28,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,11.12,275.0,79.0,1706.0,0.0,24.73021582733813
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.0500000000000003,0.0,8.0,356.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,9.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,3.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,1.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,15.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,2.21,0.0,7.0,379.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,18.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,0.0,0.0,0.0,7.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,1.89,0.0,3.0,319.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.0,0.0,0.0,6.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,1.85,0.0,3.0,47.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,1.07,0.0,7.0,233.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,2.02,0.0,6.0,46.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.0,0.0,0.0,36.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,2.0700000000000003,0.0,9.0,443.0,0.0,0.0
2026-01-28,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-28,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.02,0.0,5.0,435.0,0.0,0.0
2026-01-28,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.11,0.0,2.0,5.0,0.0,0.0
2026-01-28,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.05,0.0,1.0,12.0,0.0,0.0
2026-01-28,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,0.49,0.0,7.0,37.0,0.0,0.0
2026-01-29,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,8.167346,12.4175,112.0,2139.0,0.25,1.5203837329776404
2026-01-29,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,10.400871,117.99,80.0,908.0,2.0,11.344242227405761
2026-01-29,Google Ads,Performance Max,Pmax_NTM_Campaign_40,23488399142,46.208033,1687.24541802,671.0,13586.0,18.485829000000003,36.514114721568
2026-01-29,Meta Ads,Meta Ads Unknown,Generic_Brand_Campaign_01,120228073930760533,9.84,0.0,8.0,5914.0,0.0,0.0
2026-01-29,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_01,120235053527040533,10.36,0.0,31.0,1386.0,0.0,0.0
2026-01-29,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,10.23,0.0,66.0,1876.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_01,570837607,2.0,0.0,13.0,446.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_02,570837608,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_03,570837609,0.0,0.0,0.0,6.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_04,570837610,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_05,570837611,0.0,0.0,0.0,11.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_06,570837612,2.15,0.0,12.0,667.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_07,570837613,0.0,0.0,0.0,12.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_08,570837614,1.0,0.0,1.0,11.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_09,570837615,2.04,0.0,5.0,424.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_10,570837616,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_11,570837617,0.0,0.0,0.0,2.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_12,570837618,0.4,0.0,1.0,15.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_13,570837619,1.47,0.0,2.0,29.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_14,570837620,1.13,49.55,7.0,277.0,1.0,43.849557522123895
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_15,570837621,0.0,0.0,0.0,8.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_16,570837622,0.0,0.0,0.0,9.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_17,570837623,0.01,0.0,1.0,6.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_18,570837624,2.05,0.0,5.0,315.0,0.0,0.0
2026-01-29,Microsoft Ads,Performance Max,Pmax_NTM_Campaign_19,570837625,0.0,0.0,0.0,5.0,0.0,0.0
2026-01-29,Microsoft Ads,Search,Search_NTM_Campaign_01,570837628,2.05,0.0,9.0,623.0,0.0,0.0
2026-01-29,Microsoft Ads,Search,Search_TM_Campaign_05,570837627,0.44,0.0,4.0,8.0,0.0,0.0
2026-01-29,Microsoft Ads,Search,Search_TM_Campaign_06,570837632,1.26,0.0,19.0,69.0,0.0,0.0
2026-01-30,Google Ads,Performance Max,Pmax_NTM_Campaign_31,23121755418,9.918506,15.18392271,119.0,1799.0,0.168729,1.53086792607677
